source.name	sequenceID	gb_length	genotype	subtype	gb_isolate	who_country.display_name	gb_pubmed_id
tehd-ncbi-curated	AB204643	338	1	a	-	-	16530512
tehd-ncbi-curated	AB204644	338	1	a	-	-	16530512
tehd-ncbi-curated	AB204645	338	1	a	-	-	16530512
tehd-ncbi-curated	AB204646	338	1	a	-	-	16530512
tehd-ncbi-curated	AB204647	338	1	a	-	-	16530512
tehd-ncbi-curated	AB204648	338	1	a	-	-	16530512
tehd-ncbi-curated	AB204649	338	1	a	-	-	16530512
tehd-ncbi-curated	AB204650	338	1	a	-	-	16530512
tehd-ncbi-curated	AB204651	338	1	a	-	-	16530512
tehd-ncbi-curated	AB204652	338	1	a	-	-	16530512
tehd-ncbi-curated	AB204653	338	1	a	-	-	16530512
tehd-ncbi-curated	AB204654	338	1	a	-	-	16530512
tehd-ncbi-curated	AB204655	338	3	a	-	-	16530512
tehd-ncbi-curated	AB204656	338	3	a	-	-	16530512
tehd-ncbi-curated	AB204657	338	3	a	-	-	16530512
tehd-ncbi-curated	AB204658	338	3	a	-	-	16530512
tehd-ncbi-curated	AB204659	338	3	a	-	-	16530512
tehd-ncbi-curated	AB204660	338	3	a	-	-	16530512
tehd-ncbi-curated	AB204661	338	3	a	-	-	16530512
tehd-ncbi-curated	AB204662	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204663	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204664	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204665	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204666	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204667	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204668	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204669	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204670	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204671	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204672	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204673	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204674	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204675	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204676	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204677	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204678	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204679	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204680	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204681	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204682	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204683	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204684	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204685	331	5	a	-	South Africa	16530512
tehd-ncbi-curated	AB204686	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204687	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204688	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204689	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204690	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204691	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204692	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204693	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204694	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204695	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204696	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204697	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204698	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204699	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204700	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204701	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204702	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204703	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204704	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204705	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204706	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204707	353	6	a	-	-	16530512
tehd-ncbi-curated	AB204708	353	6	a	-	-	16530512
tehd-ncbi-curated	AF037230	340	1	-	-	Benin	9598927
tehd-ncbi-curated	AF037231	337	1	-	-	Benin	9598927
tehd-ncbi-curated	AF037232	340	1	-	-	Burkina Faso	9598927
tehd-ncbi-curated	AF037233	340	1	-	-	Burkina Faso	9598927
tehd-ncbi-curated	AF037234	340	1	-	-	Burkina Faso	9598927
tehd-ncbi-curated	AF037235	340	1	-	-	Guinea	9598927
tehd-ncbi-curated	AF037236	339	1	-	-	Guinea	9598927
tehd-ncbi-curated	AF037237	340	1	-	-	Guinea	9598927
tehd-ncbi-curated	AF037238	312	1	-	-	Burkina Faso	9598927
tehd-ncbi-curated	AF037239	340	2	-	-	Benin	9598927
tehd-ncbi-curated	AF037240	340	2	q	-	Burkina Faso	9598927
tehd-ncbi-curated	AF037241	312	2	d	-	Benin	9598927
tehd-ncbi-curated	AF037242	340	2	d	-	Benin	9598927
tehd-ncbi-curated	AF037243	337	2	d	-	Benin	9598927
tehd-ncbi-curated	AF037244	340	2	d	-	Benin	9598927
tehd-ncbi-curated	AF037245	340	2	-	-	Burkina Faso	9598927
tehd-ncbi-curated	AF037246	340	2	-	-	Burkina Faso	9598927
tehd-ncbi-curated	AF037247	340	2	-	-	Guinea	9598927
tehd-ncbi-curated	AF037248	340	2	c	-	Burkina Faso	9598927
tehd-ncbi-curated	AF037249	340	2	c	-	Burkina Faso	9598927
tehd-ncbi-curated	AF037250	340	2	-	-	Burkina Faso	9598927
tehd-ncbi-curated	AF037251	340	2	-	-	Burkina Faso	9598927
tehd-ncbi-curated	AF037252	340	2	c	-	Burkina Faso	9598927
tehd-ncbi-curated	AF037253	334	2	-	-	Burkina Faso	9598927
tehd-ncbi-curated	AF037254	340	2	-	-	Burkina Faso	9598927
ncbi-curated	AF064490	9408	5	a	-	South Africa	9806059
ncbi-curated	AY236365	1766	2	-	-	Ghana	12829831
ncbi-curated	AY236366	1759	1	-	-	Ghana	12829831
tehd-ncbi-curated	AY236367	270	2	-	-	Ghana	12829831
tehd-ncbi-curated	AY236368	270	2	-	-	Ghana	12829831
tehd-ncbi-curated	AY236369	270	1	-	-	Ghana	12829831
tehd-ncbi-curated	AY236370	270	1	-	-	Ghana	12829831
tehd-ncbi-curated	AY236371	270	2	c	-	Ghana	12829831
tehd-ncbi-curated	AY236372	270	2	c	-	Ghana	12829831
tehd-ncbi-curated	AY236373	270	2	c	-	Ghana	12829831
tehd-ncbi-curated	AY236374	270	2	-	-	Ghana	12829831
tehd-ncbi-curated	AY236375	270	2	-	-	Ghana	12829831
tehd-ncbi-curated	AY236376	270	2	-	-	Ghana	12829831
tehd-ncbi-curated	AY236377	270	2	c	-	Ghana	12829831
tehd-ncbi-curated	AY236378	270	2	-	-	Ghana	12829831
tehd-ncbi-curated	AY236379	270	2	c	-	Ghana	12829831
tehd-ncbi-curated	AY236380	270	2	-	-	Ghana	12829831
tehd-ncbi-curated	AY236381	270	2	-	-	Ghana	12829831
tehd-ncbi-curated	AY236382	270	2	c	-	Ghana	12829831
tehd-ncbi-curated	AY236383	270	2	-	-	Ghana	12829831
tehd-ncbi-curated	AY236384	270	2	a	-	Ghana	12829831
tehd-ncbi-curated	AY236385	270	2	c	-	Ghana	12829831
tehd-ncbi-curated	AY236386	270	2	-	-	Ghana	12829831
tehd-ncbi-curated	AY236387	270	2	c	-	Ghana	12829831
ncbi-curated	AY236388	512	2	-	G1192	Ghana	12829831
ncbi-curated	AY236389	506	1	b	G1224	Ghana	12829831
ncbi-curated	AY236390	506	-	-	G3895	Ghana	12829831
ncbi-curated	AY236391	512	2	-	G469	Ghana	12829831
ncbi-curated	AY236392	509	2	c	G371	Ghana	12829831
ncbi-curated	AY236393	512	2	c	G3763	Ghana	12829831
ncbi-curated	AY236394	512	2	-	G3836	Ghana	12829831
ncbi-curated	AY236395	512	2	-	G3923	Ghana	12829831
ncbi-curated	AY236396	512	2	-	G3959	Ghana	12829831
ncbi-curated	AY236397	512	2	-	G4309	Ghana	12829831
ncbi-curated	AY236398	512	2	-	G4392	Ghana	12829831
ncbi-curated	AY236399	512	2	-	G455	Ghana	12829831
ncbi-curated	AY236400	512	2	-	G886	Ghana	12829831
ncbi-curated	AY236401	512	2	-	G988	Ghana	12829831
ncbi-curated	AY236402	512	2	c	G1245	Ghana	12829831
ncbi-curated	AY236403	512	2	-	G4630	Ghana	12829831
ncbi-curated	AY236404	512	2	-	G173	Ghana	12829831
ncbi-curated	AY236405	512	2	-	G250	Ghana	12829831
ncbi-curated	AY236406	512	2	c	G1244	Ghana	12829831
ncbi-curated	AY236407	515	2	-	G663	Ghana	12829831
ncbi-curated	AY236408	512	2	-	G878	Ghana	12829831
tehd-ncbi-curated	AY256784	413	1	h	98CM1357	Cameroon	12917453
tehd-ncbi-curated	AY256785	413	1	h	98CM1421	Cameroon	12917453
tehd-ncbi-curated	AY256786	413	1	b	98CM1459	Cameroon	12917453
tehd-ncbi-curated	AY256787	413	1	h	98CM1524	Cameroon	12917453
tehd-ncbi-curated	AY256788	413	1	e	98CM454	Cameroon	12917453
tehd-ncbi-curated	AY256789	412	1	l	98CM1383	Cameroon	12917453
tehd-ncbi-curated	AY256790	413	1	h	98CM1521	Cameroon	12917453
tehd-ncbi-curated	AY256791	413	1	e	98CM1394	Cameroon	12917453
tehd-ncbi-curated	AY256792	413	1	l	98CM1427	Cameroon	12917453
tehd-ncbi-curated	AY256793	413	1	e	98CM1402	Cameroon	12917453
tehd-ncbi-curated	AY256794	413	1	e	98CM1565	Cameroon	12917453
tehd-ncbi-curated	AY256795	413	1	e	98CM1548	Cameroon	12917453
tehd-ncbi-curated	AY256796	413	1	e	98CM445	Cameroon	12917453
tehd-ncbi-curated	AY256797	413	1	e	98CM1536	Cameroon	12917453
tehd-ncbi-curated	AY256798	412	4	f	98CM1581	Cameroon	12917453
tehd-ncbi-curated	AY256799	413	2	-	98CM9854	Cameroon	12917453
tehd-ncbi-curated	AY256800	413	2	-	98CM9919	Cameroon	12917453
tehd-ncbi-curated	AY256801	413	2	-	98CM9921	Cameroon	12917453
tehd-ncbi-curated	AY256802	413	2	-	98CM1453	Cameroon	12917453
tehd-ncbi-curated	AY256803	413	2	u	98CM1457	Cameroon	12917453
tehd-ncbi-curated	AY256804	413	2	u	98CM1414	Cameroon	12917453
tehd-ncbi-curated	AY256805	413	2	-	98CM1464	Cameroon	12917453
tehd-ncbi-curated	AY256806	413	2	-	98CM1496	Cameroon	12917453
tehd-ncbi-curated	AY256807	412	4	f	98CM1418	Cameroon	12917453
tehd-ncbi-curated	AY256808	412	4	-	98CM1458	Cameroon	12917453
tehd-ncbi-curated	AY256809	412	4	f	98CM1578	Cameroon	12917453
tehd-ncbi-curated	AY256810	412	4	-	98CM9928	Cameroon	12917453
tehd-ncbi-curated	AY256811	412	4	-	98CM1363	Cameroon	12917453
tehd-ncbi-curated	AY256812	412	4	-	98CM9774	Cameroon	12917453
tehd-ncbi-curated	AY256813	412	4	f	98CM9905	Cameroon	12917453
tehd-ncbi-curated	AY256814	412	4	f	98CM1423	Cameroon	12917453
tehd-ncbi-curated	AY256815	412	4	f	98CM1431	Cameroon	12917453
tehd-ncbi-curated	AY256816	412	4	f	98CM1512	Cameroon	12917453
tehd-ncbi-curated	AY256817	412	4	f	98CM1573	Cameroon	12917453
tehd-ncbi-curated	AY256818	412	4	f	98CM481	Cameroon	12917453
tehd-ncbi-curated	AY256819	411	2	-	98CM1387	Cameroon	12917453
tehd-ncbi-curated	AY256820	412	4	h	98CM9897	Cameroon	12917453
tehd-ncbi-curated	AY257069	337	1	h	98CM1357	Cameroon	12917453
tehd-ncbi-curated	AY257070	337	4	f	98CM1418	Cameroon	12917453
tehd-ncbi-curated	AY257071	337	1	h	98CM1421	Cameroon	12917453
tehd-ncbi-curated	AY257072	337	4	t	98CM1458	Cameroon	12917453
tehd-ncbi-curated	AY257073	337	1	b	98CM1459	Cameroon	12917453
tehd-ncbi-curated	AY257074	337	1	h	98CM1524	Cameroon	12917453
tehd-ncbi-curated	AY257075	337	4	f	98CM1578	Cameroon	12917453
tehd-ncbi-curated	AY257076	337	2	u	98CM1581	Cameroon	12917453
tehd-ncbi-curated	AY257077	337	1	e	98CM454	Cameroon	12917453
tehd-ncbi-curated	AY257078	337	4	f	98CM481	Cameroon	12917453
tehd-ncbi-curated	AY257079	337	2	-	98CM9854	Cameroon	12917453
tehd-ncbi-curated	AY257080	337	2	-	98CM9919	Cameroon	12917453
tehd-ncbi-curated	AY257081	337	2	-	98CM9921	Cameroon	12917453
tehd-ncbi-curated	AY257082	337	4	i	98CM9928	Cameroon	12917453
tehd-ncbi-curated	AY257083	337	1	l	98CM1383	Cameroon	12917453
tehd-ncbi-curated	AY257084	337	2	u	98CM1453	Cameroon	12917453
tehd-ncbi-curated	AY257085	337	4	-	98CM1363	Cameroon	12917453
tehd-ncbi-curated	AY257086	337	1	l	98CM1457	Cameroon	12917453
tehd-ncbi-curated	AY257087	337	1	h	98CM1521	Cameroon	12917453
tehd-ncbi-curated	AY257088	337	2	u	98CM1414	Cameroon	12917453
tehd-ncbi-curated	AY257089	337	4	-	98CM9774	Cameroon	12917453
tehd-ncbi-curated	AY257090	337	1	e	98CM1394	Cameroon	12917453
tehd-ncbi-curated	AY257091	337	1	l	98CM1427	Cameroon	12917453
tehd-ncbi-curated	AY257092	337	1	e	98CM1402	Cameroon	12917453
tehd-ncbi-curated	AY257093	337	4	f	98CM9905	Cameroon	12917453
tehd-ncbi-curated	AY257094	337	1	e	98CM1565	Cameroon	12917453
tehd-ncbi-curated	AY257095	337	1	e	98CM1548	Cameroon	12917453
tehd-ncbi-curated	AY257096	337	1	e	98CM445	Cameroon	12917453
tehd-ncbi-curated	AY257097	337	4	f	98CM1423	Cameroon	12917453
tehd-ncbi-curated	AY257098	337	4	f	98CM1431	Cameroon	12917453
tehd-ncbi-curated	AY257099	337	2	-	98CM1464	Cameroon	12917453
tehd-ncbi-curated	AY257100	337	2	-	98CM1496	Cameroon	12917453
tehd-ncbi-curated	AY257101	337	4	f	98CM1512	Cameroon	12917453
tehd-ncbi-curated	AY257102	337	1	e	98CM1536	Cameroon	12917453
tehd-ncbi-curated	AY257103	337	4	f	98CM1573	Cameroon	12917453
tehd-ncbi-curated	AY632083	391	1	e	5245-03	Cameroon	16173014
tehd-ncbi-curated	AY632084	392	1	e	29725-02	Cameroon	16173014
tehd-ncbi-curated	AY632085	335	1	e	2407-03	Cameroon	16173014
tehd-ncbi-curated	AY632086	391	1	e	11977-03	Cameroon	16173014
tehd-ncbi-curated	AY632087	391	1	e	12061-03	Cameroon	16173014
tehd-ncbi-curated	AY632088	391	1	e	12699-03	Cameroon	16173014
tehd-ncbi-curated	AY632089	392	1	e	13130-03	Cameroon	16173014
tehd-ncbi-curated	AY632090	391	1	e	5675-03	Cameroon	16173014
tehd-ncbi-curated	AY632091	332	1	e	3522-03	Cameroon	16173014
tehd-ncbi-curated	AY632092	337	1	e	4911-03	Cameroon	16173014
tehd-ncbi-curated	AY632093	392	1	e	4553-03	Cameroon	16173014
tehd-ncbi-curated	AY632094	388	1	e	6287-03	Cameroon	16173014
tehd-ncbi-curated	AY632095	391	1	e	5243-03	Cameroon	16173014
tehd-ncbi-curated	AY632096	392	1	e	6055-03	Cameroon	16173014
tehd-ncbi-curated	AY632097	391	1	e	4870-03	Cameroon	16173014
tehd-ncbi-curated	AY632098	391	1	e	3478-03	Cameroon	16173014
tehd-ncbi-curated	AY632099	390	1	e	6121-03	Cameroon	16173014
tehd-ncbi-curated	AY632100	391	1	e	4402-03	Cameroon	16173014
tehd-ncbi-curated	AY632101	382	1	e	2386-03	Cameroon	16173014
tehd-ncbi-curated	AY632102	391	1	e	15737-03	Cameroon	16173014
tehd-ncbi-curated	AY632103	391	1	e	4264-03	Cameroon	16173014
tehd-ncbi-curated	AY632104	392	1	e	1226-03	Cameroon	16173014
tehd-ncbi-curated	AY632105	321	1	e	29816-02	Cameroon	16173014
tehd-ncbi-curated	AY632106	391	1	e	1627-03	Cameroon	16173014
tehd-ncbi-curated	AY632107	391	1	l	5242-03	Cameroon	16173014
tehd-ncbi-curated	AY632108	389	1	l	6400-03	Cameroon	16173014
tehd-ncbi-curated	AY632109	392	1	l	30804-02	Cameroon	16173014
tehd-ncbi-curated	AY632110	355	1	l	7655-03	Cameroon	16173014
tehd-ncbi-curated	AY632111	330	1	l	2873-03	Cameroon	16173014
tehd-ncbi-curated	AY632112	331	1	l	3481-03	Cameroon	16173014
tehd-ncbi-curated	AY632113	391	1	l	4766-03	Cameroon	16173014
tehd-ncbi-curated	AY632114	391	1	l	600-03	Cameroon	16173014
tehd-ncbi-curated	AY632115	392	1	l	13778-03	Cameroon	16173014
tehd-ncbi-curated	AY632116	393	1	l	7392-03	Cameroon	16173014
tehd-ncbi-curated	AY632117	390	1	l	5972-03	Cameroon	16173014
tehd-ncbi-curated	AY632118	322	1	l	9434-03	Cameroon	16173014
tehd-ncbi-curated	AY632119	392	1	l	13992-03	Cameroon	16173014
tehd-ncbi-curated	AY632120	332	1	l	213-03	Cameroon	16173014
tehd-ncbi-curated	AY632121	391	1	l	12595-03	Cameroon	16173014
tehd-ncbi-curated	AY632122	310	1	l	3845-03	Cameroon	16173014
tehd-ncbi-curated	AY632123	334	1	l	14540-03	Cameroon	16173014
tehd-ncbi-curated	AY632124	391	1	l	12256-03	Cameroon	16173014
tehd-ncbi-curated	AY632125	390	1	l	2014-03	Cameroon	16173014
tehd-ncbi-curated	AY632126	391	1	l	3848-03	Cameroon	16173014
tehd-ncbi-curated	AY632127	391	1	l	3505-03	Cameroon	16173014
tehd-ncbi-curated	AY632128	391	1	l	28544-02	Cameroon	16173014
tehd-ncbi-curated	AY632129	392	1	l	601-03	Cameroon	16173014
tehd-ncbi-curated	AY632130	377	1	-	10535-03	Cameroon	16173014
tehd-ncbi-curated	AY632131	387	1	-	5974-03	Cameroon	16173014
tehd-ncbi-curated	AY632132	391	1	-	3857-03	Cameroon	16173014
tehd-ncbi-curated	AY632133	391	1	-	30803-02	Cameroon	16173014
tehd-ncbi-curated	AY632134	391	1	h	33184-02	Cameroon	16173014
tehd-ncbi-curated	AY632135	382	1	h	10281-03	Cameroon	16173014
tehd-ncbi-curated	AY632136	358	1	h	5545-03	Cameroon	16173014
tehd-ncbi-curated	AY632137	389	1	h	14764-03	Cameroon	16173014
tehd-ncbi-curated	AY632138	392	1	h	7629-03	Cameroon	16173014
tehd-ncbi-curated	AY632139	391	1	h	12132-03	Cameroon	16173014
tehd-ncbi-curated	AY632140	382	1	h	11511-03	Cameroon	16173014
tehd-ncbi-curated	AY632141	379	1	h	11017-03	Cameroon	16173014
tehd-ncbi-curated	AY632142	385	1	h	29759-02	Cameroon	16173014
tehd-ncbi-curated	AY632143	392	1	h	13353-03	Cameroon	16173014
tehd-ncbi-curated	AY632144	391	1	h	4652-03	Cameroon	16173014
tehd-ncbi-curated	AY632145	391	1	h	418-03	Cameroon	16173014
tehd-ncbi-curated	AY632146	390	1	h	30805-02	Cameroon	16173014
tehd-ncbi-curated	AY632147	391	1	h	30151-02	Cameroon	16173014
tehd-ncbi-curated	AY632148	357	1	b	15183-03	Cameroon	16173014
tehd-ncbi-curated	AY632149	379	1	b	10128-03	Cameroon	16173014
tehd-ncbi-curated	AY632150	388	1	b	14639-03	Cameroon	16173014
tehd-ncbi-curated	AY632151	327	1	b	9242-03	Cameroon	16173014
tehd-ncbi-curated	AY632152	379	1	c	11349-03	Cameroon	16173014
tehd-ncbi-curated	AY632153	385	4	f	8204-03	Cameroon	16173014
tehd-ncbi-curated	AY632154	328	2	-	3892-03	Cameroon	16173014
tehd-ncbi-curated	AY632155	335	2	-	3674-03	Cameroon	16173014
tehd-ncbi-curated	AY632156	304	2	-	32333-02	Cameroon	16173014
tehd-ncbi-curated	AY632157	392	2	-	12963-03	Cameroon	16173014
tehd-ncbi-curated	AY632158	391	2	-	31104-03	Cameroon	16173014
tehd-ncbi-curated	AY632159	391	2	-	1947-03	Cameroon	16173014
tehd-ncbi-curated	AY632160	392	2	-	914-03	Cameroon	16173014
tehd-ncbi-curated	AY632161	390	2	-	5771-03	Cameroon	16173014
tehd-ncbi-curated	AY632162	392	2	-	4178-03	Cameroon	16173014
tehd-ncbi-curated	AY632163	382	2	-	33038-03	Cameroon	16173014
tehd-ncbi-curated	AY632164	373	2	-	8582-03	Cameroon	16173014
tehd-ncbi-curated	AY632165	381	2	-	9618-03	Cameroon	16173014
tehd-ncbi-curated	AY632166	305	2	-	9436-03	Cameroon	16173014
tehd-ncbi-curated	AY632167	382	2	-	8902-03	Cameroon	16173014
tehd-ncbi-curated	AY632168	385	2	-	10355-03	Cameroon	16173014
tehd-ncbi-curated	AY632169	380	2	-	9202-03	Cameroon	16173014
tehd-ncbi-curated	AY632170	391	2	-	5112-03	Cameroon	16173014
tehd-ncbi-curated	AY632171	391	2	-	4355-03	Cameroon	16173014
tehd-ncbi-curated	AY632172	391	2	-	5314-03	Cameroon	16173014
tehd-ncbi-curated	AY632173	391	2	-	3903-03	Cameroon	16173014
tehd-ncbi-curated	AY632174	391	2	-	12253-03	Cameroon	16173014
tehd-ncbi-curated	AY632175	392	2	-	14600-03	Cameroon	16173014
tehd-ncbi-curated	AY632176	378	2	-	6066-03	Cameroon	16173014
tehd-ncbi-curated	AY632177	387	2	-	6413-03	Cameroon	16173014
tehd-ncbi-curated	AY632178	392	2	-	13537-03	Cameroon	16173014
tehd-ncbi-curated	AY632179	391	2	-	5077-03	Cameroon	16173014
tehd-ncbi-curated	AY632180	391	2	-	32947-03	Cameroon	16173014
tehd-ncbi-curated	AY632181	392	2	-	14353-03	Cameroon	16173014
tehd-ncbi-curated	AY632182	391	2	u	32334-02	Cameroon	16173014
tehd-ncbi-curated	AY632183	392	2	-	7762-03	Cameroon	16173014
tehd-ncbi-curated	AY632184	349	2	-	5630-03	Cameroon	16173014
tehd-ncbi-curated	AY632185	392	2	-	12961-03	Cameroon	16173014
tehd-ncbi-curated	AY632186	381	2	u	10735-03	Cameroon	16173014
tehd-ncbi-curated	AY632187	382	2	u	10762-03	Cameroon	16173014
tehd-ncbi-curated	AY632188	391	2	u	9669-03	Cameroon	16173014
tehd-ncbi-curated	AY632189	350	2	u	8807-03	Cameroon	16173014
tehd-ncbi-curated	AY632190	383	2	-	8339-03	Cameroon	16173014
tehd-ncbi-curated	AY632191	330	4	f	185-03	Cameroon	16173014
tehd-ncbi-curated	AY632192	391	4	f	33555-02	Cameroon	16173014
tehd-ncbi-curated	AY632193	391	4	f	12570-03	Cameroon	16173014
tehd-ncbi-curated	AY632194	340	4	f	10259-03	Cameroon	16173014
tehd-ncbi-curated	AY632195	390	4	f	6656-03	Cameroon	16173014
tehd-ncbi-curated	AY632196	391	4	f	3503-03	Cameroon	16173014
tehd-ncbi-curated	AY632197	392	4	f	1586-03	Cameroon	16173014
tehd-ncbi-curated	AY632198	382	4	f	3234-03	Cameroon	16173014
tehd-ncbi-curated	AY632199	349	4	f	30162-02	Cameroon	16173014
tehd-ncbi-curated	AY632200	391	4	f	12727-03	Cameroon	16173014
tehd-ncbi-curated	AY632201	391	4	f	2512-03	Cameroon	16173014
tehd-ncbi-curated	AY632202	391	4	f	2804-03	Cameroon	16173014
tehd-ncbi-curated	AY632203	380	4	f	8688-03	Cameroon	16173014
tehd-ncbi-curated	AY632204	380	4	f	10571-03	Cameroon	16173014
tehd-ncbi-curated	AY632205	390	4	f	1935-03	Cameroon	16173014
tehd-ncbi-curated	AY632206	391	4	f	29987-02	Cameroon	16173014
tehd-ncbi-curated	AY632207	391	4	f	1250-03	Cameroon	16173014
tehd-ncbi-curated	AY632208	391	4	f	4912-03	Cameroon	16173014
tehd-ncbi-curated	AY632209	392	4	f	8112-03	Cameroon	16173014
tehd-ncbi-curated	AY632210	379	4	f	9923-03	Cameroon	16173014
tehd-ncbi-curated	AY632211	389	4	f	14761-03	Cameroon	16173014
tehd-ncbi-curated	AY632212	389	4	f	15743-03	Cameroon	16173014
tehd-ncbi-curated	AY632213	391	4	f	32948-03	Cameroon	16173014
tehd-ncbi-curated	AY632214	386	4	f	14602-03	Cameroon	16173014
tehd-ncbi-curated	AY632215	391	4	f	4805-03	Cameroon	16173014
